label,content
0,دلچسپ
0,بین‌الاقوامی حالات کی خبریں۔
0,آئس اسکیٹنگ
0,پاکستان میں نیو یارک ٹائمز کا اداریہ صاف
0,کرکٹ خبریں
0,جدید سائنس
0,دو مجموعے فکشن کے اور دو شاعری کے
0,پاکستان کی سٹاک مارکٹ کی شرہ
0,پی ٹی اے نے موبائل فون تصدیق کیلئے دی گئی 20 اکتوبر کی ڈیڈلائن منسوخ کردی
0,ہاکی کا بہترین کھلاڑی
0,چیچک کی بیماری کیسے ختم ہوئی
0,وزیراعظم امران خان اور پی ڈی ایم
0,پاکستان کی سب سے خوبصورت وادیان
0,پاکستان سنسنی خیز معلومات
0,شاہراہ قراقرم
0,دنیا بھر سے سالانہ کتنے لوگ حج کے لیے جاتے ہیں؟
0,عظیم سیاسی شخصیات
0,احد رضا
0,اسپتالوں میں کرونا کے اقدامات
0,مائیکرو گرڈ
0,کائنات کی تخلیق
0,دنیا کے عجوبے
0,مشہور قدیم مصور پیبلو پکاسو
0,فلسطین کے تازہ ترین حالات۔
0,ڈاکٹر کی ہدایت
0,دنیا کا سب سے بڑا ہسپتال
0,کیمبرج کپڑے
0,ایک کنال میں کتنے مرلے
0,کاروبار کے اصول و ضوابط
0,ستمبر میں سکول لاہور
0,لیٹسٹ بیٹسمین رینکنگ ان ٹیسٹ
0,|مارکیٹنگ کے طریقے
0,جاپان میں مسیحیت کی تاریخ
0,روبوٹس
0,ملکی حالات کی خبریں
0,شیح رشید ہوا بےنقاب
0,دنیا کے نقشے پر پاکستان کی حیثیت
0,کینسر کا علاج
0,رمضان میں بینکاری کے اوقات
0,مصنوئ زہانت
0,آمدنی ٹیکس کیا ہے
0,اردو نظم
0,پاکستان سٹاک ایکسچینج بانڈز اور ٹی بلز میں خریدوفروخت
0,سنسنی خیز
0,ڈونلڈ ٹرمپ
0,لاہور کے لیے فلاَٹس
0,فیفا کے ذریعہ 2020 کے فٹ بال کے امپائر
0,مشہور امریکی فلمیں
0,شاءر: مرزا اسد خان
0,شرح تبادلہ کی قدر میں کمی
0,احد رضا میر پاکستا نی اداکار
0,نواز شریف بزنس.
0,انٹرنیٹ کے نقصان
0,اردو زبان کی اہمیت
0,زمین
0,بلتستان سیاحت
0,بالی‌ووڈ
0,دنیا کا بدترین مرض
0,روپیہ سے یورو
0,ڈاکٹر عامر عذیز
0,امپائر علیم ڈار۔ کی عمر
0,پاک ایران اور ترکی تجارت کے لئے ٹرین سروس چلانے کا فیصلہ -
0,دنیا کا جغرافیہ.
0,ایک مرلہ کتنے گز کے برابر ہے
0,کلومیٹر
0,پاکستانی ٹیم کے مشہور کھیلاڑی
0,اسنوکر کھیل کیسے کھیلتے ہیں
0,ہوائی‌جہاز
0,رواں برس کرونا کا شکار ہونے والے فنکار
0,پاکستان کی درامدات
0,فکشن میں حقیقت نگاری
0,میں شایا ھونے والی کتب
0,کرکٹ ورلڈ کپ چیمپئنز
0,نجات کا راستہ
0,آن لائن کلاسز میں لیپ‌ٹاپ کا کردار
0,باراوحی بلوچستان
0,فکشن
0,ایلین ویئر ایریا 51m
0,اقویٹر کو اردو میں کیا کہتے ہیں
0,اسٹاک مارکیٹ نئے ہر وقت اعلی تک پہنچ!
0,مکہ سے مدینہ تک کا فاصلہ
0,پاکستانی ٹیم کے حالات
0,دریا
0,پاکستان مین کنال
0,ناران کاغان
0,وزیراعظم عمران خان
0,صحت مند غزاء
0,پاکستان کے پہلے وزیراعظم کا نام کیاہے؟
0,پاکستان کے قوانین
0,پاکستان میں پیٹرول پر ٹیکس
0,پاکستانی ٹیکس
0,پاکستان کا جغرافیہ
0,پاکستان میں کامیاب کاروبار
0,پاکستانی عدلیہ
0,پرواز بحال کرونا کے بعد
0,ادویات کی قیمتوں میں اضافح
0,خوردہ فروش مافیا
0,احد رضا میر پاکستا نی اداکار
0,جاپان کے دارالحکومت
0,بزنس
0,پاکستانی سپورٹس
0,کتابوں کا سٹاک
0,طالبان کا کابل ایئرپورٹ پر قبضہ.
0,اسٹاک انڈیکس میں تیزی کا رجحان
0,غزل کی کتابیں
0,غالب
0,ایفہوائ جہاز
0,باجی
0,شوبیز
0,سمارٹ فون کی خرید و فروخت
0,سونا ایک تولہ قیمت
0,انٹرنٹ کے فوائد
0,کووڈ ۱۹کے اثرات کے تناظر میں عالمی اور ترک معیشت
0,ایگریکلچرل ٹیکنالوجی
0,ہوائی‌جہاز کا سفر
0,مارکیٹینگ
0,غزال اور نظم کا فرق
0,پاکستان کی درآمد اور برآمد
0,علامہ اقبال کا تعارف
0,ہوائی‌جہاز کی ایجاد
0,محرم کی تیاری
0,"کریک میں کوویڈ 19 کی خبر
اور"
0,تخلیق کائنات کا قرآنی مفہوم
0,دنیا میں سب سے زیادہ بولی جانے والی زبان
0,جاپان کی کچھ انوکھی معلومات
0,آسٹریلیا میں ہسپتالوں کے مسائل
0,پاکستان کی سٹاک مارکیٹ
0,چینی کی قیمت اضافہ
0,کرونا سے ہلاک افراد
0,ڈین براون
0,چین کرونا وائرس
0,دنیا میں سب سے اوپر دس سب سے طویل
0,کھیلوں سے متعلق خبریں
0,شمالی علاقے
0,باسکٹ بال/Basketball
0,دنیا میں سائنس کی اہمیت
0,پراپرٹی ٹیکس
0,مقبرہ ملکہ ممتازمحل زوجہ شاہ جہاں
0,نیےموبائل کی قیمتیں
0,سنسنی خیز خبریں اور ان کے نقصانات
0,لاہور ہائیکورٹ
0,فردوس جمال
0,سوشل میڈیا کے استعمال کے مضر اثرات
0,بین‌الاقوامی درجہ بندی کی فہرست
0,کشمیر میں مسلمانوں کی صورتحال
0,نیو یارک کی تاریخ
0,ڈینگی بخار کا علاج
0,سیارے کتنے ہیں
0,فٹ بال کی بین‌الاقوامی خبریں
0,پاکستان اور انڈیا کے درمیان ۲۰۲۰ میچز کا امپیر
0,پاکستان میں مشہور ترین فون
0,پاکیستان مے مکان کی قیمت
0,گلی ڈنڈا
0,مریض
0,تازہ ترین خبریں
0,خوبصورتی
0,لوکل ٹرین کی پٹڑی بچھانے کا فیصلہ خبریں
0,تعلیم میں لیپ‌ٹاپ کی اہمیت.
0,تفریحی مقام
0, محمد جاوید حیات کھیلاڑی
0,ناول
0,تازہ ترین ٹیسٹ رینکنگ
0,علامہ اقبال کب پیدا ہوے
0,مہنگے ترین موبائل
0,آغا خان ہسپتال
0,پاکستان میں درامدات اور برآمدات کا تناسب
0,ڈاکٹر خرم
0,زندگی گلزار ہےکے ایکٹرز
0,آزاد کشمیر میں سیاحت
0,فون کے فوائد
0,فٹ بال
0,نیو یارک کی تہذیب اہمیت
0,دنیا کے جغرافیائی خدوخال
0,اپنی کہنی چاٹنا ناممکن ہے۔
0,ٹی‌بی بیماری.
0,ترکی کا سفر
0,ترک-افغان مزاکرات
0,صدرعارف علوی
0,زرمبادلہ مارکیٹ
0,ارتغرل غازی کی حقیقی زندگی
0,مائکروسافٹ کے بانی کا نام
0,آن لائن سنسنی خیز کہانیاں
0,جامعہ کراچی کے سائنسدان بین‌الاقوامی ایوارڈ کیلئے نامزد
0,صوفیہ روبوٹ
0,کمپیوٹر کی تاریخ
0,نئی ٹیکنالوجی اور ان کا استعمال
0,پاکستانی شوبز انڈسٹری کی رشتہ داریاں
0,شہباز شریف اور نواز شریف کی پمز اسپتال میں خفیہ ملاقات
0,پاکستان میں کرونا سے مزید 86 اموات
0,مریض 
0,رگبی کے کھلاڑی
0,فنکار
0,پاکستان میں کل اسپتالوں کی تعداد
0,سائنس انوویشن
0,دودھ والے ریٹیلرز کا احتجاج
0,کراچی کی بندرگاہ
0,لاہور کے بہترین ہسپتال
0,بہترین ایجادات
0,آرٹ میلہ
0,کمپیوٹر کی تخلیق۔
0,مشہور بھارتی پکوان
0,نیو یارک کے دلچسپ حقائق
0,آنے والی زندگی میں روبوٹ کا کردار
0,پاکستان کے ہمسایہ ممالک
0,دبئی زپ لائن
0,آسٹریلیا میں ہسپتالوں کے مسائل
0,بھارت کا قومی کھیل
0,بلوچستان اور ایران کا بارڈر
0,دُنیا کا سب سے فیمس کھیل کونسا ہے
0,تازہ ترین ایجاد
0,ٹینس
0,ڈینگی بخار کا علاج
0,اسٹاک ایکسچینج کے رجحانات
0,وارڈ بواۓ
0,جدید میڈیکل ٹیسٹ
0,دنیا کی سب سے پہلی ٹرین کب بنیں.
0,کمپیوٹر کی اقسام
0,10تولہ سونا کی قیمت
0,دماغی امراض سے بچاو
0,تھیلیسیمیا کی دوائی
0,دانتوں کا خراب ہونا
0,نیویارک کا سب سے مشہور ریسٹورنٹ
0,کشمیر لداخ اور چین انڈیا کے معاملات
0,جدید ٹیکنالوجی کے ہماری زندگی پر اثرات
0,بھارتی اور پاکستانی فنکاروں کا موازنہ
0,سعادت حسن منٹو
0,ایشیاء میں پنجابی کے مشہور شاعر؟
0,ہیپاٹائٹس کا مرض
0,انٹرنیٹ کے مثبت اور منفی نقصانات
0,سی ایس ایس افسر کی تنخواہ
0,کورونا کے کیسز
0,چین اور امریکہ کے مابین تعلقات ؟
0,پاکستان کا قومی کھیل کا امپئر
0,کرونا کی نءی قسم
0,صدر امریکہ
0,آرٹیفیشل انٹیلیجنس
0,پاکستان کے مشہور امپائر
0,بلال عباس
0,لوکل خبریں
0,دیوارے چین کی لمبائی کتنی ہے۔
0,علامہ اقبال کی زندگی
0,پیٹ درد
0,پاکستان کی آبادی
0,پاکستان کے لوکل کھیل
0,سامسنگ کے نۂے ماڈل کی قیمت
0,پاکستان کے زرمبادلہ کی شرح فیصد
0,علامہ اقبال
0,دانش تیمور پاکستانی
0,پاکستانی ہسپتالوں میں دوائیوں کی دستیابی
0,تاج محل.
0,لاہور میں پراپرٹی کی قیمتیں
0,انڈونیشیا کے بارے میں نو حقائق
0,أفغانستان طالبان
0,کورانا ویکسین
0,دنیا کے 8 عجوبے
0,ہارٹ اٹیک
0,لیپ‌ٹاپ ٹکنالوجی
0,پاکستان میں روبوٹ ایجاد
0,پاکستانی روپیہ کی قدر
0,پاکستانی اداکار عمران عباس
0,عمرکوٹ: زمین کے تنازع پر دو بھائیوں سمیت 3 افرادقتل
0,ڈاکٹر کی تنخواہ
0,سیا حت
0,پاکستان کی ٹورازم انڈسٹری
0,کرونا کے مریضوں کی بڑ ھتئ ہوئی شرح
0,دنیا کا قدیم ترین کمپیوٹر
0,خطرناک بیماریاں
0,صحت مند افراد کی شرح.
0,ریڈیو کے کمپیئر
0,راستہ چلنے کے آداب
0,آرٹ کیا ہے.
0,سندھی شیشہ
0,اسٹیشن کا کھانا
0,عارف لوہار
0,پاکستان میں کرونا کی تعداد
0,پاکستان اورلتھویا مزاکرات پروگرام میں دلچسپی
0,پاکستان کے مختلف شہروں کے نام کیسے پڑے
0,پاکستانی زمین کی زرخیزی
0,کرکٹ ورلڈ کپ
0,کوریئن بوائے بینڈ بی ٹی ایس
0,شاہد آفریدی کی پرسنلٹی
0,پاکستانی معیاری ڈرامہ
0,کارکردگی/Performance
0,ڈالر اور روپیہ
0,شوخی ءتحریر: سڑک سے سڑک تک
0,سٹیفن ہاکنگ
0,زرخیز زمین کی قیمت
0,زرمبادلہ کی اہمیت.
0,اہرام مصر
0,عیورو کی قیمت پاکستان میں
0,کمپیوٹر کا انسانی زندگی میں کردار
0,دنیا کا سب سے خوبصورت قدرتی لگنا
0,پاکستان کے بانی قائداعظمؒ.
0,کاروبار اور حکومتی پالیسیپالیسیاں
0,کمپیوٹر کےفوائد
0,زبان اردو به فارسی
0,دنیا کا سب سے لمبا آدمی
0,جنید جمشید
0,سائنس اور ٹییکنالوجی
0,دنیا کی سب سے پہلی فلائٹ.
0,ٹیکس کی ادائیگی
0,ریڈیو چینل کی فہرست
0,ٹرمپ حکومت کے امریکہ میں مندے حالات
0,آرٹ اور فنکار کی زندگی.
0,پاکستان کا زرِمبادلہ
0,مائکروچپس کے ساتھ انسانی دماغ
0,زرہیز زمین کے فاءیدہ
0,ارتھوپیڈک سرجن عامر عزیز
0,ریال
0,پاکستان میں ٹرین کے راستے
0,سستا ہوائی سفر
0,دو کلومیٹر
0,تھائی رائیڈ کا علاج
0,روبوٹ
0,جغرافیہ کی تعریف
0,پاکستان کے تاریخی مکامات
0,پاکستان کرکٹ ٹیم کا کپتان
0,ادب میں زبان کی مختلف قسمیں
0,رگبی میں کتنے کھلاڑی ہوتے ہیں
0,شوبز کی خبریں
0,طالبان افغانستان
0,آج کے بارے میں روبوٹ کا تصور
0,اردو ترقی کے زبان
0,برج العرب
0,ٹیکنالوجی کے لیے سب سے موثر سرچ انجن۔
0,انفرمیشن
0,مشکوک ایجاد حرفے چند
0,کرکٹ ورلڈ کپ کا فائنل 2018 کون جیتا
0,امریکہ کے صدر
0,پاکستان کی جدید ترین ٹیکنالوجی
0,میٹرو
0,پاکستان کی سب سے اچھی ٹرین کونسی ہے
0,آفریدی لاہور قلندروں میں شامل ہوگئے
0,ٹورنامنٹس.
0,اقرار الحسن
0,پاکستان کا سب سے بڑا ریگستان
0,پاکستانی سیاحت
0,زمینوں کی خرید و فروخت
